"Fecha aplicación","Año","Cod_Territorio","Nom_Territorio","Cantidad_dosis_aplicadas","fecha_corte"
"2022-03-16","2022","86","Putumayo","664","2023-02-28"
"2022-03-16","2022","63","Quindío","1.771","2023-02-28"
"2022-03-16","2022","66","Risaralda","2.709","2023-02-28"
"2022-03-16","2022","88","San Andrés y Providencia","261","2023-02-28"
"2022-03-16","2022","68","Santander","3.827","2023-02-28"
"2022-03-16","2022","70","Sucre","3.513","2023-02-28"
"2022-03-16","2022","73","Tolima","4.185","2023-02-28"
"2022-03-16","2022","76","Valle del Cauca","10.295","2023-02-28"
"2022-03-16","2022","76109","Buenaventura","375","2023-02-28"
"2022-03-16","2022","97","Vaupés","33","2023-02-28"
"2022-03-16","2022","99","Vichada","82","2023-02-28"
"2022-03-16","2022","0","Privados","0","2023-02-28"
"2022-03-17","2022","91","Amazonas","345","2023-02-28"
"2022-03-17","2022","05","Antioquia","17.319","2023-02-28"
"2022-03-17","2022","81","Arauca","634","2023-02-28"
"2022-03-17","2022","08","Atlántico","3.513","2023-02-28"
"2022-03-17","2022","08001","Barranquilla","2.415","2023-02-28"
"2022-03-17","2022","11","Bogotá","14.039","2023-02-28"
"2022-03-17","2022","13","Bolívar","2.031","2023-02-28"
"2022-03-17","2022","13001","Cartagena","4.062","2023-02-28"
"2022-03-17","2022","15","Boyacá","1.946","2023-02-28"
"2022-03-17","2022","17","Caldas","2.983","2023-02-28"
"2022-03-17","2022","18","Caquetá","782","2023-02-28"
"2022-03-17","2022","85","Casanare","684","2023-02-28"
"2022-03-17","2022","19","Cauca","1.838","2023-02-28"
"2022-03-17","2022","20","Cesar","3.323","2023-02-28"
"2022-03-17","2022","27","Chocó","1.406","2023-02-28"
"2022-03-17","2022","23","Córdoba","5.407","2023-02-28"
"2022-03-17","2022","25","Cundinamarca","1.216","2023-02-28"
"2022-03-17","2022","94","Guainía","47","2023-02-28"
"2022-03-17","2022","95","Guaviare","111","2023-02-28"
"2022-03-17","2022","41","Huila","1.599","2023-02-28"
"2022-03-17","2022","44","La Guajira","3.692","2023-02-28"
"2022-03-17","2022","47","Magdalena","3.604","2023-02-28"
"2022-03-17","2022","47001","Santa Marta","1.295","2023-02-28"
"2022-03-17","2022","50","Meta","0","2023-02-28"
"2022-03-17","2022","52","Nariño","3.535","2023-02-28"
"2022-03-17","2022","54","Norte de Santander","4.932","2023-02-28"
"2022-03-17","2022","86","Putumayo","413","2023-02-28"
"2022-03-17","2022","63","Quindío","2.589","2023-02-28"
"2022-03-17","2022","66","Risaralda","1.886","2023-02-28"
"2022-03-17","2022","88","San Andrés y Providencia","241","2023-02-28"
"2022-03-17","2022","68","Santander","3.266","2023-02-28"
"2022-03-17","2022","70","Sucre","1.720","2023-02-28"
"2022-03-17","2022","73","Tolima","3.892","2023-02-28"
"2022-03-17","2022","76","Valle del Cauca","9.719","2023-02-28"
"2022-03-17","2022","76109","Buenaventura","344","2023-02-28"
"2022-03-17","2022","97","Vaupés","814","2023-02-28"
"2022-03-17","2022","99","Vichada","424","2023-02-28"
"2022-03-17","2022","0","Privados","0","2023-02-28"
"2022-03-18","2022","91","Amazonas","183","2023-02-28"
"2022-03-18","2022","05","Antioquia","15.178","2023-02-28"
"2022-03-18","2022","81","Arauca","480","2023-02-28"
"2022-03-18","2022","08","Atlántico","3.484","2023-02-28"
"2022-03-18","2022","08001","Barranquilla","2.412","2023-02-28"
"2022-03-18","2022","11","Bogotá","15.608","2023-02-28"
"2022-03-18","2022","13","Bolívar","2.389","2023-02-28"
"2022-03-18","2022","13001","Cartagena","4.132","2023-02-28"
"2022-03-18","2022","15","Boyacá","1.516","2023-02-28"
"2022-03-18","2022","17","Caldas","2.378","2023-02-28"
"2022-03-18","2022","18","Caquetá","621","2023-02-28"
"2022-03-18","2022","85","Casanare","908","2023-02-28"
"2022-03-18","2022","19","Cauca","1.640","2023-02-28"
"2022-03-18","2022","20","Cesar","3.270","2023-02-28"
"2022-03-18","2022","27","Chocó","462","2023-02-28"
"2022-03-18","2022","23","Córdoba","4.048","2023-02-28"
"2022-03-18","2022","25","Cundinamarca","6.248","2023-02-28"
"2022-03-18","2022","94","Guainía","62","2023-02-28"
"2022-03-18","2022","95","Guaviare","252","2023-02-28"
"2022-03-18","2022","41","Huila","1.775","2023-02-28"
"2022-03-18","2022","44","La Guajira","3.132","2023-02-28"
"2022-03-18","2022","47","Magdalena","3.319","2023-02-28"
"2022-03-18","2022","47001","Santa Marta","1.141","2023-02-28"
"2022-03-18","2022","50","Meta","0","2023-02-28"
"2022-03-18","2022","52","Nariño","4.757","2023-02-28"
"2022-03-18","2022","54","Norte de Santander","5.131","2023-02-28"
"2022-03-18","2022","86","Putumayo","651","2023-02-28"
"2022-03-18","2022","63","Quindío","2.696","2023-02-28"
"2022-03-18","2022","66","Risaralda","2.945","2023-02-28"
"2022-03-18","2022","88","San Andrés y Providencia","181","2023-02-28"
"2022-03-18","2022","68","Santander","3.234","2023-02-28"
"2022-03-18","2022","70","Sucre","4.152","2023-02-28"
"2022-03-18","2022","73","Tolima","2.957","2023-02-28"
"2022-03-18","2022","76","Valle del Cauca","6.220","2023-02-28"
"2022-03-18","2022","76109","Buenaventura","284","2023-02-28"
"2022-03-18","2022","97","Vaupés","0","2023-02-28"
"2022-03-18","2022","99","Vichada","3","2023-02-28"
"2022-03-18","2022","0","Privados","0","2023-02-28"
"2022-03-19","2022","91","Amazonas","14","2023-02-28"
"2022-03-19","2022","05","Antioquia","13.663","2023-02-28"
"2022-03-19","2022","81","Arauca","148","2023-02-28"
"2022-03-19","2022","08","Atlántico","1.568","2023-02-28"
"2022-03-19","2022","08001","Barranquilla","2.786","2023-02-28"
"2022-03-19","2022","11","Bogotá","20.509","2023-02-28"
"2022-03-19","2022","13","Bolívar","1.713","2023-02-28"
"2022-03-19","2022","13001","Cartagena","2.460","2023-02-28"
"2022-03-19","2022","15","Boyacá","636","2023-02-28"
"2022-03-19","2022","17","Caldas","2.501","2023-02-28"
"2022-03-19","2022","18","Caquetá","679","2023-02-28"
"2022-03-19","2022","85","Casanare","860","2023-02-28"
"2022-03-19","2022","19","Cauca","1.272","2023-02-28"
"2022-03-19","2022","20","Cesar","2.074","2023-02-28"
"2022-03-19","2022","27","Chocó","150","2023-02-28"
"2022-03-19","2022","23","Córdoba","1.583","2023-02-28"
"2022-03-19","2022","25","Cundinamarca","4.386","2023-02-28"
"2022-03-19","2022","94","Guainía","32","2023-02-28"
"2022-03-19","2022","95","Guaviare","66","2023-02-28"
"2022-03-19","2022","41","Huila","1.372","2023-02-28"
"2022-03-19","2022","44","La Guajira","2.449","2023-02-28"
"2022-03-19","2022","47","Magdalena","1.490","2023-02-28"
"2022-03-19","2022","47001","Santa Marta","469","2023-02-28"
"2022-03-19","2022","50","Meta","0","2023-02-28"
"2022-03-19","2022","52","Nariño","1.983","2023-02-28"
"2022-03-19","2022","54","Norte de Santander","3.235","2023-02-28"
"2022-03-19","2022","86","Putumayo","154","2023-02-28"
"2022-03-19","2022","63","Quindío","1.036","2023-02-28"
"2022-03-19","2022","66","Risaralda","1.808","2023-02-28"
"2022-03-19","2022","88","San Andrés y Providencia","209","2023-02-28"
"2022-03-19","2022","68","Santander","2.730","2023-02-28"
"2022-03-19","2022","70","Sucre","1.415","2023-02-28"
"2022-03-19","2022","73","Tolima","2.234","2023-02-28"
"2022-03-19","2022","76","Valle del Cauca","8.479","2023-02-28"
"2022-03-19","2022","76109","Buenaventura","103","2023-02-28"
"2022-03-19","2022","97","Vaupés","16","2023-02-28"
"2022-03-19","2022","99","Vichada","0","2023-02-28"
"2022-03-19","2022","0","Privados","0","2023-02-28"
"2022-03-20","2022","91","Amazonas","35","2023-02-28"
"2022-03-20","2022","05","Antioquia","6.608","2023-02-28"
"2022-03-20","2022","81","Arauca","37","2023-02-28"
"2022-03-20","2022","08","Atlántico","383","2023-02-28"
"2022-03-20","2022","08001","Barranquilla","1.345","2023-02-28"
"2022-03-20","2022","11","Bogotá","13.105","2023-02-28"
"2022-03-20","2022","13","Bolívar","146","2023-02-28"
"2022-03-20","2022","13001","Cartagena","0","2023-02-28"
"2022-03-20","2022","15","Boyacá","23","2023-02-28"
"2022-03-20","2022","17","Caldas","266","2023-02-28"
"2022-03-20","2022","18","Caquetá","559","2023-02-28"
"2022-03-20","2022","85","Casanare","211","2023-02-28"
"2022-03-20","2022","19","Cauca","412","2023-02-28"
"2022-03-20","2022","20","Cesar","520","2023-02-28"
"2022-03-20","2022","27","Chocó","69","2023-02-28"
"2022-03-20","2022","23","Córdoba","573","2023-02-28"
"2022-03-20","2022","25","Cundinamarca","239","2023-02-28"
"2022-03-20","2022","94","Guainía","0","2023-02-28"
"2022-03-20","2022","95","Guaviare","7","2023-02-28"
"2022-03-20","2022","41","Huila","232","2023-02-28"
"2022-03-20","2022","44","La Guajira","976","2023-02-28"
"2022-03-20","2022","47","Magdalena","8","2023-02-28"
"2022-03-20","2022","47001","Santa Marta","0","2023-02-28"
"2022-03-20","2022","50","Meta","0","2023-02-28"
"2022-03-20","2022","52","Nariño","233","2023-02-28"
"2022-03-20","2022","54","Norte de Santander","577","2023-02-28"
"2022-03-20","2022","86","Putumayo","26","2023-02-28"
"2022-03-20","2022","63","Quindío","228","2023-02-28"
"2022-03-20","2022","66","Risaralda","143","2023-02-28"
"2022-03-20","2022","88","San Andrés y Providencia","7","2023-02-28"
"2022-03-20","2022","68","Santander","1.263","2023-02-28"
"2022-03-20","2022","70","Sucre","718","2023-02-28"
"2022-03-20","2022","73","Tolima","482","2023-02-28"
"2022-03-20","2022","76","Valle del Cauca","1.893","2023-02-28"
"2022-03-20","2022","76109","Buenaventura","13","2023-02-28"
"2022-03-20","2022","97","Vaupés","712","2023-02-28"
"2022-03-20","2022","99","Vichada","0","2023-02-28"
"2022-03-20","2022","0","Privados","0","2023-02-28"
"2022-03-21","2022","91","Amazonas","99","2023-02-28"
"2022-03-21","2022","05","Antioquia","4.055","2023-02-28"
"2022-03-21","2022","81","Arauca","158","2023-02-28"
"2022-03-21","2022","08","Atlántico","765","2023-02-28"
"2022-03-21","2022","08001","Barranquilla","861","2023-02-28"
"2022-03-21","2022","11","Bogotá","8.120","2023-02-28"
"2022-03-21","2022","13","Bolívar","207","2023-02-28"
"2022-03-21","2022","13001","Cartagena","0","2023-02-28"
"2022-03-21","2022","15","Boyacá","89","2023-02-28"
"2022-03-21","2022","17","Caldas","290","2023-02-28"
"2022-03-21","2022","18","Caquetá","280","2023-02-28"
"2022-03-21","2022","85","Casanare","246","2023-02-28"
"2022-03-21","2022","19","Cauca","249","2023-02-28"
"2022-03-21","2022","20","Cesar","840","2023-02-28"
"2022-03-21","2022","27","Chocó","27","2023-02-28"
"2022-03-21","2022","23","Córdoba","647","2023-02-28"
"2022-03-21","2022","25","Cundinamarca","602","2023-02-28"
"2022-03-21","2022","94","Guainía","0","2023-02-28"
"2022-03-21","2022","95","Guaviare","0","2023-02-28"
"2022-03-21","2022","41","Huila","733","2023-02-28"
"2022-03-21","2022","44","La Guajira","839","2023-02-28"
"2022-03-21","2022","47","Magdalena","149","2023-02-28"
"2022-03-21","2022","47001","Santa Marta","0","2023-02-28"
"2022-03-21","2022","50","Meta","1.242","2023-02-28"
"2022-03-21","2022","52","Nariño","115","2023-02-28"
"2022-03-21","2022","54","Norte de Santander","473","2023-02-28"
"2022-03-21","2022","86","Putumayo","20","2023-02-28"
"2022-03-21","2022","63","Quindío","94","2023-02-28"
"2022-03-21","2022","66","Risaralda","0","2023-02-28"
"2022-03-21","2022","88","San Andrés y Providencia","0","2023-02-28"
"2022-03-21","2022","68","Santander","376","2023-02-28"
"2022-03-21","2022","70","Sucre","807","2023-02-28"
"2022-03-21","2022","73","Tolima","647","2023-02-28"
"2022-03-21","2022","76","Valle del Cauca","3.357","2023-02-28"
"2022-03-21","2022","76109","Buenaventura","0","2023-02-28"
"2022-03-21","2022","97","Vaupés","0","2023-02-28"
"2022-03-21","2022","99","Vichada","29","2023-02-28"
"2022-03-21","2022","0","Privados","0","2023-02-28"
"2022-03-22","2022","91","Amazonas","376","2023-02-28"
"2022-03-22","2022","05","Antioquia","12.450","2023-02-28"
"2022-03-22","2022","81","Arauca","545","2023-02-28"
"2022-03-22","2022","08","Atlántico","5.432","2023-02-28"
"2022-03-22","2022","08001","Barranquilla","2.526","2023-02-28"
"2022-03-22","2022","11","Bogotá","12.642","2023-02-28"
"2022-03-22","2022","13","Bolívar","1.892","2023-02-28"
"2022-03-22","2022","13001","Cartagena","3.800","2023-02-28"
"2022-03-22","2022","15","Boyacá","2.727","2023-02-28"
"2022-03-22","2022","17","Caldas","2.901","2023-02-28"
"2022-03-22","2022","18","Caquetá","1.047","2023-02-28"
"2022-03-22","2022","85","Casanare","1.722","2023-02-28"
"2022-03-22","2022","19","Cauca","1.978","2023-02-28"
"2022-03-22","2022","20","Cesar","4.506","2023-02-28"
"2022-03-22","2022","27","Chocó","513","2023-02-28"
"2022-03-22","2022","23","Córdoba","3.577","2023-02-28"
"2022-03-22","2022","25","Cundinamarca","13.080","2023-02-28"
"2022-03-22","2022","94","Guainía","81","2023-02-28"
"2022-03-22","2022","95","Guaviare","128","2023-02-28"
"2022-03-22","2022","41","Huila","1.479","2023-02-28"
"2022-03-22","2022","44","La Guajira","4.178","2023-02-28"
"2022-03-22","2022","47","Magdalena","2.287","2023-02-28"
"2022-03-22","2022","47001","Santa Marta","1.375","2023-02-28"
"2022-03-22","2022","50","Meta","4.129","2023-02-28"
"2022-03-22","2022","52","Nariño","2.860","2023-02-28"
"2022-03-22","2022","54","Norte de Santander","4.484","2023-02-28"
"2022-03-22","2022","86","Putumayo","468","2023-02-28"
"2022-03-22","2022","63","Quindío","2.466","2023-02-28"
"2022-03-22","2022","66","Risaralda","1.631","2023-02-28"
"2022-03-22","2022","88","San Andrés y Providencia","217","2023-02-28"
"2022-03-22","2022","68","Santander","4.650","2023-02-28"
"2022-03-22","2022","70","Sucre","2.741","2023-02-28"
"2022-03-22","2022","73","Tolima","2.685","2023-02-28"
"2022-03-22","2022","76","Valle del Cauca","14.677","2023-02-28"
"2022-03-22","2022","76109","Buenaventura","317","2023-02-28"
"2022-03-22","2022","97","Vaupés","12","2023-02-28"
"2022-03-22","2022","99","Vichada","153","2023-02-28"
"2022-03-22","2022","0","Privados","0","2023-02-28"
"2022-03-23","2022","91","Amazonas","49","2023-02-28"
"2022-03-23","2022","05","Antioquia","192.521","2023-02-28"
"2022-03-23","2022","81","Arauca","632","2023-02-28"
"2022-03-23","2022","08","Atlántico","6.160","2023-02-28"
"2022-03-23","2022","08001","Barranquilla","2.897","2023-02-28"
"2022-03-23","2022","11","Bogotá","13.884","2023-02-28"
"2022-03-23","2022","13","Bolívar","2.086","2023-02-28"
"2022-03-23","2022","13001","Cartagena","3.677","2023-02-28"
"2022-03-23","2022","15","Boyacá","1.504","2023-02-28"
"2022-03-23","2022","17","Caldas","1.758","2023-02-28"
"2022-03-23","2022","18","Caquetá","658","2023-02-28"
"2022-03-23","2022","85","Casanare","1.046","2023-02-28"
"2022-03-23","2022","19","Cauca","718","2023-02-28"
"2022-03-23","2022","20","Cesar","3.173","2023-02-28"
"2022-03-23","2022","27","Chocó","684","2023-02-28"
"2022-03-23","2022","23","Córdoba","3.696","2023-02-28"
"2022-03-23","2022","25","Cundinamarca","5.897","2023-02-28"
"2022-03-23","2022","94","Guainía","57","2023-02-28"
"2022-03-23","2022","95","Guaviare","172","2023-02-28"
"2022-03-23","2022","41","Huila","1.908","2023-02-28"
"2022-03-23","2022","44","La Guajira","3.872","2023-02-28"
"2022-03-23","2022","47","Magdalena","2.991","2023-02-28"
"2022-03-23","2022","47001","Santa Marta","1.141","2023-02-28"
"2022-03-23","2022","50","Meta","7.321","2023-02-28"
"2022-03-23","2022","52","Nariño","2.926","2023-02-28"
"2022-03-23","2022","54","Norte de Santander","4.269","2023-02-28"
"2022-03-23","2022","86","Putumayo","501","2023-02-28"
"2022-03-23","2022","63","Quindío","2.235","2023-02-28"
"2022-03-23","2022","66","Risaralda","2.201","2023-02-28"
"2022-03-23","2022","88","San Andrés y Providencia","410","2023-02-28"
"2022-03-23","2022","68","Santander","4.111","2023-02-28"
"2022-03-23","2022","70","Sucre","2.509","2023-02-28"
"2022-03-23","2022","73","Tolima","4.283","2023-02-28"
"2022-03-23","2022","76","Valle del Cauca","9.078","2023-02-28"
"2022-03-23","2022","76109","Buenaventura","321","2023-02-28"
"2022-03-23","2022","97","Vaupés","182","2023-02-28"
"2022-03-23","2022","99","Vichada","33","2023-02-28"
"2022-03-23","2022","0","Privados","0","2023-02-28"
"2022-03-24","2022","91","Amazonas","106","2023-02-28"
"2022-03-24","2022","05","Antioquia","13.699","2023-02-28"
"2022-03-24","2022","81","Arauca","623","2023-02-28"
"2022-03-24","2022","08","Atlántico","5.247","2023-02-28"
"2022-03-24","2022","08001","Barranquilla","2.310","2023-02-28"
"2022-03-24","2022","11","Bogotá","13.066","2023-02-28"
"2022-03-24","2022","13","Bolívar","2.373","2023-02-28"
"2022-03-24","2022","13001","Cartagena","3.496","2023-02-28"
"2022-03-24","2022","15","Boyacá","2.460","2023-02-28"
"2022-03-24","2022","17","Caldas","2.976","2023-02-28"
"2022-03-24","2022","18","Caquetá","1.079","2023-02-28"
"2022-03-24","2022","85","Casanare","1.026","2023-02-28"
"2022-03-24","2022","19","Cauca","1.876","2023-02-28"
"2022-03-24","2022","20","Cesar","2.460","2023-02-28"
"2022-03-24","2022","27","Chocó","696","2023-02-28"
"2022-03-24","2022","23","Córdoba","4.548","2023-02-28"
"2022-03-24","2022","25","Cundinamarca","1.770","2023-02-28"
"2022-03-24","2022","94","Guainía","501","2023-02-28"
"2022-03-24","2022","95","Guaviare","198","2023-02-28"
"2022-03-24","2022","41","Huila","2.255","2023-02-28"
"2022-03-24","2022","44","La Guajira","3.805","2023-02-28"
"2022-03-24","2022","47","Magdalena","3.017","2023-02-28"
"2022-03-24","2022","47001","Santa Marta","1.116","2023-02-28"
"2022-03-24","2022","50","Meta","2.676","2023-02-28"
"2022-03-24","2022","52","Nariño","3.676","2023-02-28"
"2022-03-24","2022","54","Norte de Santander","3.976","2023-02-28"
"2022-03-24","2022","86","Putumayo","279","2023-02-28"
"2022-03-24","2022","63","Quindío","2.822","2023-02-28"
"2022-03-24","2022","66","Risaralda","1.858","2023-02-28"
"2022-03-24","2022","88","San Andrés y Providencia","334","2023-02-28"
"2022-03-24","2022","68","Santander","3.763","2023-02-28"
"2022-03-24","2022","70","Sucre","2.399","2023-02-28"
"2022-03-24","2022","73","Tolima","2.837","2023-02-28"
"2022-03-24","2022","76","Valle del Cauca","11.335","2023-02-28"
"2022-03-24","2022","76109","Buenaventura","376","2023-02-28"
"2022-03-24","2022","97","Vaupés","6","2023-02-28"
"2022-03-24","2022","99","Vichada","22","2023-02-28"
"2022-03-24","2022","0","Privados","0","2023-02-28"
"2022-03-25","2022","91","Amazonas","504","2023-02-28"
"2022-03-25","2022","05","Antioquia","14.068","2023-02-28"
"2022-03-25","2022","81","Arauca","484","2023-02-28"
"2022-03-25","2022","08","Atlántico","4.326","2023-02-28"
"2022-03-25","2022","08001","Barranquilla","1.538","2023-02-28"
"2022-03-25","2022","11","Bogotá","13.179","2023-02-28"
"2022-03-25","2022","13","Bolívar","2.363","2023-02-28"
"2022-03-25","2022","13001","Cartagena","3.238","2023-02-28"
"2022-03-25","2022","15","Boyacá","4.236","2023-02-28"
"2022-03-25","2022","17","Caldas","1.598","2023-02-28"
"2022-03-25","2022","18","Caquetá","925","2023-02-28"
